#hg38.kgXref.kgID	hg38.kgXref.geneSymbol	hg38.knownToLocusLink.value
uc010tgs.2	ATP7B	540
uc001vfv.3	ATP7B	540
uc010adv.3	ATP7B	540
uc010tgw.1	ATP7B	540
uc001vge.3	NEK5	341676
uc032aga.1	DQ580663	n/a
uc032agb.1	JC246364	n/a
uc032agd.1	NEK3	4752
uc032age.1	NEK3	4752
uc032agf.1	NEK3	4752
uc001vgk.3	MRPS31P5	100887750
uc010adx.2	MRPS31P5	100887750
uc031qlt.1	MRPS31P5	100887750
uc010ady.2	MRPS31P5	100887750
uc001vgm.2	MRPS31P5	100887750
uc001vgn.3	BC041842	n/a
uc001vgo.3	THSD1	55901
uc001vgp.3	THSD1	55901
uc010tgz.2	THSD1	55901
uc001vgs.4	VPS36	51028
uc001vgq.4	VPS36	51028
uc032agh.1	VPS36	51028
uc001vhf.3	LECT1	11061
uc001vhg.3	LECT1	11061
uc001vhh.3	LECT1	11061
uc001vhi.3	PCDH8	5100
uc001vhj.3	PCDH8	5100
uc032agj.1	JC172329	n/a
uc032agl.1	L13714	n/a
uc032agm.1	DQ594820	n/a
uc032agn.1	JC172329	n/a
uc001vhn.4	LINC00458	100507428
uc032ago.1	LINC00458	100507428
uc001vhm.2	LINC00458	100507428
uc021rkb.1	MIR1297	100302187
uc032agq.1	JC172329	n/a
uc032agt.1	JC172208	n/a
uc032agz.1	DQ594820	n/a
uc032aha.1	DQ587130	n/a
uc032ahb.1	DQ596630	n/a
uc032ahc.1	DQ596630	n/a
uc032ahe.1	DQ593458	n/a
uc032ahi.1	DQ601017	n/a
uc032ahj.1	DQ571358	n/a
uc032ahk.1	DQ596630	n/a
uc032aho.1	JC172329	n/a
uc001vht.5	DIAPH3	81624
uc001vhw.3	DIAPH3	81624
uc031qlw.1	DIAPH3	81624
uc010aed.3	DIAPH3	81624
uc010aee.3	DIAPH3	81624
uc001vhu.3	DIAPH3	81624
uc001vhv.4	DIAPH3	81624
uc001vhs.5	DIAPH3	81624
uc032ahr.1	DQ587130	n/a
uc032ahs.1	L13714	n/a
uc032aht.1	L13713	n/a
uc021rke.1	DD413682	n/a
uc021rkg.1	MIR3169	100422973
uc001vid.4	PCDH20	64881
uc010thj.2	PCDH20	64881
uc032ahw.1	L13714	n/a
uc032ahx.1	JC172329	n/a
uc032ahy.1	LINC00358	100874143
uc032aia.1	DQ571824	n/a
uc032aib.1	JC172329	n/a
uc032aic.1	DQ596630	n/a
uc032aid.1	LINC00395	100874157
uc001vih.1	AK098560	n/a
uc010aeh.1	AK127969	n/a
uc032aif.1	L13714	n/a
uc001vii.1	AK057471	n/a
uc001vij.1	BC128161	n/a
uc032aih.1	JC172329	n/a
uc032aii.1	JC172163	n/a
uc032aim.1	MIR548X2	100616302
uc001vik.3	PCDH9	5101
uc001vil.3	PCDH9	5101
uc010thl.2	PCDH9	5101
uc010aei.3	PCDH9	5101
uc001vin.3	PCDH9	5101
uc001vim.3	BC042366	n/a
uc032aio.1	DQ597498	n/a
uc032aip.1	DQ600854	n/a
uc032aiq.1	JB620700	n/a
uc032air.1	DQ580215	n/a
uc032ait.1	JC172250	n/a
uc032aiu.1	DQ593458	n/a
uc032aiv.1	DQ593458	n/a
uc032aiw.1	DQ592816	n/a
uc001vio.3	LINC00550	338862
uc001vip.3	KLHL1	57626
uc010thm.2	KLHL1	57626
uc032aja.1	DQ571825	n/a
uc032ajd.1	JC037755	n/a
uc021rkj.1	DACH1	1602
uc021rkk.1	DACH1	1602
uc021rkl.1	DACH1	1602
uc032aji.1	DQ572566	n/a
uc032ajk.1	DQ571825	n/a
uc032ajl.1	JC172329	n/a
uc001viu.2	MZT1	440145
uc001viy.5	DIS3	22894
uc001vix.5	DIS3	22894
uc001viz.4	DIS3	22894
uc032ajn.1	JA715136	n/a
uc032ajo.1	RNU6-79P	100873779
uc032ajp.1	JC172092	n/a
uc032ajq.1	RNU6-66P	100873770
uc032ajs.1	DQ593458	n/a
uc032ajv.1	DQ587130	n/a
uc032ajw.1	DQ580215	n/a
uc001vjf.3	KLF12	11278
uc010aeq.3	KLF12	11278
uc031qme.1	KLF12	11278
uc001vjg.4	KLF12	11278
uc032ajx.1	JC172329	n/a
uc001vjh.1	AX748190	n/a
uc001vjj.1	AX747962	n/a
uc032ajy.1	DQ596630	n/a
uc032ajz.1	DQ587130	n/a
uc010ths.2	CTAGE11P	647288
uc032akb.1	DQ571825	n/a
uc001vjl.2	TBC1D4	9882
uc010aer.3	TBC1D4	9882
uc010aes.3	TBC1D4	9882
uc010tht.2	TBC1D4	9882
uc010thu.2	TBC1D4	9882
uc001vjn.2	COMMD6	170622
uc001vjo.2	COMMD6	170622
uc032akc.1	COMMD6	170622
uc010aet.2	COMMD6	170622
uc032akd.1	COMMD6	170622
uc032akg.1	DQ580215	n/a
uc010aeu.1	KCTD12	115207
uc001vka.1	KCTD12	n/a
uc001vkd.3	FBXL3	26224
uc021rks.1	MYCBP2	23077
uc010aev.3	MYCBP2	23077
uc001vke.3	MYCBP2	23077
uc001vkg.1	MYCBP2	23077
uc010aew.3	DKFZp586G0322	n/a
uc032aki.1	DQ589229	n/a
uc021rkv.1	MIR3665	100500861
uc001vkp.1	EDNRB	1910
uc001vkq.1	EDNRB	1910
uc001vko.2	EDNRB	1910
uc010aez.1	EDNRB	1910
uc001vkt.1	LINC01069	101927176
uc032akk.1	DQ594820	n/a
uc032akl.1	DQ590734	n/a
uc001vkv.3	POU4F1	5457
uc001vkw.1	RNF219	79596
uc010afb.1	RNF219	79596
uc031qml.1	LINC00331	100874126
uc001vkz.3	RBM26	64062
uc001vla.3	RBM26	64062
uc001vky.3	RBM26	64062
uc001vkx.3	RBM26	64062
uc010tia.2	RBM26	64062
uc001vlb.1	RBM26	64062
uc001vlc.2	RBM26	64062
uc031qmm.1	NDFIP2-AS1	100874208
uc001vlj.3	SPRY2	10253
uc001vli.3	SPRY2	10253
uc032ako.1	DQ571358	n/a
uc032akq.1	DQ572566	n/a
uc032aks.1	DQ596630	n/a
uc032akt.1	DQ571825	n/a
uc032aku.1	DQ587130	n/a
uc032akx.1	RNU6-67P	100873771
uc032akz.1	DQ570085	n/a
uc032ala.1	SLITRK1	114798
uc001vlk.4	SLITRK1	114798
uc032alc.1	DQ593458	n/a
uc032ale.1	DQ571825	n/a
uc032alg.1	RNU6-72P	100873775
uc001vll.1	SLITRK6	84189
uc032alh.1	DQ590877	n/a
uc032ali.1	DQ570213	n/a
uc001vlm.2	MIR4500HG	642345
uc021rlb.1	MIR4500	100616182
uc032alj.1	LINC00397	101930749
uc032all.1	DQ578550	n/a
uc032alm.1	DQ575296	n/a
uc032alo.1	JC172329	n/a
uc032alq.1	DQ597217	n/a
uc031qmq.1	LINC00353	100874139
uc031qmr.2	LINC00559	100874187
uc032alt.1	DQ580215	n/a
uc032alv.1	DQ596630	n/a
uc021rle.1	RNU6-75P	100873776
uc010tid.1	LINC00410	144776
uc032alw.1	LINC00380	101930747
uc031qms.1	LINC00379	100874150
uc021rlg.1	DM119510	n/a
uc032alx.1	DQ571825	n/a
uc032aly.1	DQ596630	n/a
uc032ama.1	DQ571358	n/a
uc032amb.1	DQ571358	n/a
uc031qmv.1	GPC5-AS1	100873969
uc031qmt.1	GPC5-AS1	100873969
uc031qmu.1	GPC5-AS1	100873969
uc031qmw.1	GPC6-AS2	100873973
uc032amh.1	GPC6-AS1	100873972
uc010afh.4	DCT	1638
uc001vlv.5	DCT	1638
uc032ami.1	JC037755	n/a
uc001vlw.3	TGDS	23483
uc001vma.3	SOX21	11166
uc001vmd.4	ABCC4	10257
uc001vme.2	ABCC4	10257
uc010afk.3	ABCC4	10257
uc010tih.1	ABCC4	10257
uc001vmf.2	ABCC4	10257
uc010afl.1	ABCC4	10257
uc010afm.1	ABCC4	10257
uc010afj.3	ABCC4	10257
uc032amj.1	DQ571825	n/a
uc032amk.1	JC037755	n/a
uc032aml.1	JA611242	n/a
uc032amm.1	JC172092	n/a
uc031qmx.1	CLDN10-AS1	100874194
uc001vmk.4	DZIP1	22873
uc001vml.4	DZIP1	22873
uc001vmj.3	DZIP1	22873
uc001vmm.3	AK094990	n/a
uc032amn.1	DQ594820	n/a
uc001vmo.4	BC035106	n/a
uc001vmt.4	UGGT2	55757
uc010afo.3	UGGT2	55757
uc001vmv.3	UGGT2	55757
uc001vms.4	UGGT2	55757
uc001vmu.1	UGGT2	55757
uc032amq.1	DQ593458	n/a
uc031qmy.1	LINC00359	100887754
uc021rlp.1	DQ583891	n/a
uc001vmx.1	OXGR1	27199
uc010afr.1	OXGR1	27199
uc032amt.1	L13714	n/a
uc032amu.1	L13714	n/a
uc001vnk.3	RNF113B	140432
uc001vnm.2	STK24	8428
uc001vnn.2	STK24	8428
uc010tim.2	STK24	8428
uc001vno.3	SLC15A1	6564
uc001vnp.1	SLC15A1	6564
uc032amw.1	JC172329	n/a
uc001vnt.2	DOCK9	23348
uc001vnw.2	DOCK9	23348
uc010tit.1	DOCK9	23348
uc010tis.1	DOCK9	23348
uc010tir.1	DOCK9	23348
uc001vnv.1	DOCK9	23348
uc010afu.1	DOCK9	23348
uc010tiq.1	DOCK9	23348
uc010tip.1	DOCK9	23348
uc010tio.1	DOCK9	23348
uc001vnr.2	DOCK9	23348
uc010tin.1	DOCK9	23348
uc001vnq.2	DOCK9	23348
uc001vns.2	DOCK9	23348
uc001vnu.1	DOCK9	23348
uc001vny.2	UBAC2-AS1	100289373
uc001vnx.2	UBAC2-AS1	100289373
uc032anb.1	DQ578550	n/a
uc032anc.1	DQ575296	n/a
uc001voe.4	GPR18	2841
uc010afv.3	GPR18	2841
uc001vog.3	GPR183	1880
uc001voi.1	AK123584	102725509
uc032anh.1	JC172329	n/a
uc032anj.1	CLYBL-AS2	100874063
uc001vom.1	ZIC5	85416
uc032ank.1	LINC00554	100861542
uc032anl.1	DQ596630	n/a
uc032ano.1	JC171932	n/a
uc031qna.1	PCCA-AS1	100885777
uc001vor.3	GGACT	87769
uc001voq.2	GGACT	87769
uc001vot.4	TMTC4	84899
uc001vou.4	TMTC4	84899
uc010tja.3	TMTC4	84899
uc001vow.1	TMTC4	84899
uc001vov.1	TMTC4	84899
uc032anq.1	DQ589229	n/a
uc032anr.1	DQ600854	n/a
uc001vox.1	NALCN	259232
uc001voy.3	NALCN	259232
uc001vpa.2	NALCN	259232
uc001voz.2	NALCN	259232
uc032anv.1	JC172250	n/a
uc001vpf.2	FGF14	2259
uc001vpe.2	FGF14	2259
uc021rme.1	MIR2681	100616110
uc021rmf.1	MIR4705	100616239
uc001vph.2	FGF14-IT1	283480
uc001vpg.2	FGF14-IT1	283480
uc032anx.1	DQ571824	n/a
uc001vpj.4	METTL21C	196541
uc001vpl.2	AX747578	n/a
uc001vpm.3	CCDC168	643677
uc001vpo.4	TEX30	93081
uc032any.1	TEX30	93081
uc032anz.1	TEX30	93081
uc032aoa.1	TEX30	93081
uc001vpn.4	TEX30	93081
uc001vpq.4	KDELC1	79070
uc001vpr.4	KDELC1	79070
uc001vpy.4	SLC10A2	6555
uc032aob.1	L13713	n/a
uc032aod.1	DQ596630	n/a
uc032aoe.1	DQ596630	n/a
uc032aof.1	DQ580215	n/a
uc021rmh.2	DAOA-AS1	282706
uc032aoh.1	DQ587130	n/a
uc001vqi.3	EFNB2	1948
uc001vqk.4	ARGLU1	55082
uc010age.1	ARGLU1	55082
uc032aoj.1	L13714	n/a
uc001vql.3	FAM155A	728215
uc032aol.1	MIR1267	100302286
uc032aom.1	DQ571825	n/a
uc032aon.1	L13714	n/a
uc001vqm.4	FAM155A-IT1	100874375
uc001vqo.3	LIG4	3981
uc001vqp.3	LIG4	3981
uc001vqn.3	LIG4	3981
uc010agf.3	LIG4	3981
uc010agg.1	LIG4	3981
uc032aop.1	DQ587130	n/a
uc032aoq.1	DQ580215	n/a
uc031qng.1	MYO16-AS1	100885782
uc001vqv.3	IRS2	8660
uc001vqw.4	COL4A1	1282
uc031qnh.1	COL4A2-AS1	100874203
uc001vqy.3	RAB20	55647
uc032aox.1	JC172329	n/a
uc032aoy.1	DQ588911	n/a
uc032aoz.1	DQ588545	n/a
uc001vrd.2	CARS2	79587
uc010tjm.1	CARS2	79587
uc032apd.1	DJ031140	n/a
uc032apc.1	JC172250	n/a
uc001vrk.2	LINC00346	283487
uc032ape.1	ANKRD10	55608
uc001vro.2	ANKRD10	55608
uc001vrn.4	ANKRD10	55608
uc001vrm.3	ANKRD10	55608
uc001vrl.3	AK125100	n/a
uc001vrq.3	AK124233	n/a
uc032apf.1	DQ587130	n/a
uc032api.1	DQ580215	n/a
uc032apk.1	JC172250	n/a
uc001vse.2	TUBGCP3	10426
uc010tjq.2	TUBGCP3	10426
uc001vsf.4	TUBGCP3	10426
uc001vsg.2	TUBGCP3	10426
uc001vsk.4	ATP11A-AS1	100874205
uc001vsl.2	ATP11A-AS1	100874205
uc001vsp.4	MCF2L-AS1	100289410
uc032apn.1	PCID2	55795
uc032apo.1	PCID2	55795
uc032apm.1	PCID2	55795
uc032app.1	PCID2	55795
uc001vtb.3	PCID2	55795
uc001vtn.4	GRTP1	79774
uc010tkc.3	GRTP1	79774
uc032aps.1	GRTP1	79774
uc010agv.1	GRTP1	79774
uc010tkb.2	GRTP1	79774
uc001vtq.2	ADPRHL1	113622
uc001vtp.2	ADPRHL1	113622
uc001vtr.1	DCUN1D2	55208
uc001vts.1	DCUN1D2	55208
uc010agw.1	DCUN1D2	55208
uc001vtz.4	ATP4B	496
uc010agy.2	ATP4B	496
uc010tkg.1	LINC00552	100130386
uc001vud.3	GAS6	2621
uc001vuf.3	GAS6	2621
uc001vug.3	GAS6	2621
uc032apt.1	GAS6	n/a
uc031qnq.1	LINC00565	100861555
uc032apx.1	AX747653	n/a
uc032apy.1	AX747653	n/a
uc001vui.3	RASA3	22821
uc001vuj.3	RASA3	22821
uc010tkk.2	RASA3	22821
uc010tkl.1	RASA3	22821
uc010aha.1	RASA3	22821
uc032aqb.1	LINC01070	101928698
uc032aqc.1	SPACA7	122258
uc032aqd.1	JC172250	n/a
uc032aqe.1	TUBGCP3	10426
uc032aqf.1	TUBGCP3	10426
uc032aqg.1	JC172092	n/a
uc032aqj.1	DQ579288	n/a
uc032aqm.1	RNU6-76P	100873777
uc032aqh.1	LINC00417	100874164
uc032aqi.1	DQ586768	n/a
uc032aqk.1	DQ587539	n/a
uc032aql.1	ANKRD20A9P	284232
uc032aqn.1	GRK1	6011
uc032aqo.1	LINC00552	100130386
uc032aqp.1	JC172214	n/a
uc032aqq.1	JC037755	n/a
uc032aqr.1	JC172126	n/a
uc010tkp.2	OR11H12	440153
uc001vuz.2	POTEM	641455
uc001vva.2	POTEM	641455
uc032aqv.1	DQ582260	n/a
uc032aqx.1	DQ582260	n/a
uc021rmy.1	DQ595091	n/a
uc021rmz.1	DQ590589	n/a
uc001vvd.3	DQ591735	n/a
uc021rna.1	DQ599717	n/a
uc021rne.1	DQ595091	n/a
uc021rnf.1	DQ582260	n/a
uc010tkq.2	DQ591735	n/a
uc001vvf.3	DQ590589	n/a
uc032ara.1	DQ590589	n/a
uc001vvh.3	DQ591735	n/a
uc032arb.1	P775P	n/a
uc032arc.1	JA611241	n/a
uc032are.1	AK022914	503639
uc001vvk.1	BX248778	503639
uc032arg.1	BC016035	503639
uc032arf.1	BC041856	503639
uc032ard.1	AK056135	503639
uc032arh.1	DQ786293	n/a
uc032ari.1	JC172092	n/a
uc001vvt.3	BMS1P18	414763
uc032arn.1	DQ590589	n/a
uc032arp.1	DQ582260	n/a
uc032arq.1	DQ582260	n/a
uc032arx.1	POTE	101929572
uc010tkt.2	OR4Q3	441669
uc010tku.2	OR4M1	441670
uc010tkv.2	OR4N2	n/a
uc032arz.1	DQ591044	n/a
uc001vwh.1	OR4K2	390431
uc010tkw.2	OR4K5	79317
uc001vwj.2	OR4K1	79544
uc010tkx.2	OR4K15	81127
uc001vwn.1	OR4L1	122742
uc032asa.1	DQ587130	n/a
uc001vwo.1	OR4K17	390436
uc010tla.2	OR4N5	390437
uc010tlb.2	OR11G2	390439
uc010tlc.2	OR11H6	122748
uc010tld.2	OR11H4	390442
uc032asb.1	DQ586320	n/a
uc032asc.1	DQ586320	n/a
uc001vxc.3	PARP2	10038
uc001vxd.3	PARP2	10038
uc001vxb.1	PARP2	10038
uc010tle.2	PARP2	10038
uc032asd.1	DQ591044	n/a
uc001vxg.3	APEX1	328
uc001vxh.3	APEX1	328
uc001vxi.3	APEX1	328
uc021rnr.1	APEX1	328
uc001vxo.4	PNP	4860
uc010ahn.3	PNP	4860
uc021rns.1	PNP	4860
uc010ahm.2	PNP	4860
uc010tlj.2	RNASE10	338879
uc001vxp.2	RNASE10	n/a
uc032ase.1	DQ586320	n/a
uc001vxu.2	AX747992	n/a
uc032asf.1	BX247965	n/a
uc032ash.1	JA611241	n/a
uc021roi.2	DQ593311	n/a
uc001vxx.5	RNASE4	6038
uc001vxy.5	RNASE4	6038
uc001vya.4	RNASE4	6038
uc021rol.2	RNASE4	6038
uc001vxw.4	ANG	283
uc001vxz.3	ANG	283
uc021rok.2	ANG	n/a
uc001vyc.3	EDDM3A	10876
uc001vyd.3	EDDM3B	64184
uc001vye.4	RNASE6	6039
uc032asj.1	DQ594187	n/a
uc021ror.1	ECRP	643332
uc001vyj.3	RNASE3	6037
uc032asl.1	ECRP	643332
uc032asm.1	JB778861	n/a
uc001vyl.1	RNASE2	6036
uc001vyn.3	METTL17	64745
uc001vyo.3	METTL17	64745
uc001vym.4	METTL17	64745
uc010tlk.2	METTL17	64745
uc001vyr.3	SLC39A2	29986
uc001vys.4	SLC39A2	29986
uc001vzh.3	TPPP2	122664
uc001vzk.4	RNASE7	84659
uc001vzl.2	RNASE7	84659
uc010tlm.2	RNASE8	122665
uc010aij.4	ARHGEF40	55701
uc001vzp.4	ARHGEF40	55701
uc010tln.3	ARHGEF40	55701
uc001vzo.2	ARHGEF40	55701
uc001vzn.2	ARHGEF40	55701
uc010tlo.2	TMEM253	643382
uc032asq.1	DQ586320	n/a
uc001wag.3	RPGRIP1	57096
uc001wah.3	RPGRIP1	57096
uc001wak.3	RPGRIP1	57096
uc001wal.3	RPGRIP1	57096
uc010aim.3	RPGRIP1	57096
uc001wam.3	RPGRIP1	57096
uc001wai.3	RPGRIP1	57096
uc001waj.1	RPGRIP1	57096
uc032asu.1	TOX4	9878
uc032ast.1	TOX4	9878
uc032ass.1	TOX4	9878
uc032asv.1	TOX4	9878
uc032atd.1	DQ571826	n/a
uc001wbi.3	D21847	n/a
uc001wbk.4	AB360830	n/a
uc010tmd.2	OR4E2	26686
uc032atf.1	DQ586320	n/a
uc021roz.1	TCRA	n/a
uc032aud.1	TRA@	n/a
uc032att.1	EU862326	n/a
uc032aug.1	TRAC	n/a
uc032auk.1	TRAC	n/a
uc032auo.1	TRAC	n/a
uc032aun.1	TRAC	n/a
uc032aui.1	BX647165	n/a
uc032auj.1	TRAC	n/a
uc032aum.1	TRA@	n/a
uc032aul.1	TRAC	n/a
uc032avf.1	TRAC	n/a
uc032aup.1	TRA@	n/a
uc032auw.1	TRAC	n/a
uc032auv.1	TRAC	n/a
uc032avc.1	TRAC	n/a
uc032auy.1	TRAC	n/a
uc032auf.1	TRAC	n/a
uc032auz.1	TRAC	n/a
uc032avg.1	TRAC	n/a
uc032avb.1	TRAC	n/a
uc032auh.1	TRAC	n/a
uc032aux.1	TRAC	n/a
uc032auu.1	TRA@	n/a
uc032avd.1	TRAC	n/a
uc032aue.1	BC041074	n/a
uc001wbw.3	DQ341465	n/a
uc001wfq.2	TRAC	n/a
uc001wgj.1	TRAC	n/a
uc001weg.2	TRAC	n/a
uc010tmw.3	TRAC	n/a
uc001wfw.1	TRAC	n/a
uc001wet.3	TRAC	n/a
uc001wfv.2	TRAC	n/a
uc001wfd.1	TRAC	n/a
uc010ajx.1	TRAC	n/a
uc001wft.3	TRAC	n/a
uc001weo.2	TRAC	n/a
uc001wfh.2	TRAC	n/a
uc010aje.2	AB305648	n/a
uc010ajk.2	TRA@	n/a
uc001wcp.2	TCRA	n/a
uc032ats.1	T-Cell Receptor V-alpha region	n/a
uc001wdg.1	TRAC	n/a
uc032atz.1	AB305657	n/a
uc010ajp.2	hADV36S1	n/a
uc021rpt.1	GQ502842	n/a
uc032auc.1	AB749918	n/a
uc001wfb.3	TRA	n/a
uc021rqa.1	TCR V alpha 17/J[alpha]42/C[alpha]	n/a
uc001wgi.3	AB749862	n/a
uc001wco.4	TCRAV9S1	n/a
uc001wde.1	TCR-alpha	n/a
uc032atq.1	TRAC	n/a
uc032aur.1	U81972	n/a
uc032atx.1	GQ502802	n/a
uc001wen.2	AB305686	n/a
uc032aut.1	TCRA	n/a
uc010ajv.1	AF327296	n/a
uc032ava.1	AB306066	n/a
uc001wgc.2	TCRA	n/a
uc010ajz.1	EU885187	n/a
uc001wfi.2	AB749906	n/a
uc001wfs.3	TCRAV2S1J22	n/a
uc021rqo.1	AF333584	n/a
uc001wfy.3	TRAC	n/a
uc021rqh.1	TCRA	n/a
uc010tmt.2	AB305684	n/a
uc001wfr.1	Z75946	n/a
uc001wfg.2	TCRA	n/a
uc021rqe.2	AB749836	n/a
uc001wcs.1	X92025	n/a
uc010ajf.1	TRAC	n/a
uc001wcq.4	AK310675	n/a
uc010ajl.1	hADV29S1	n/a
uc032atk.1	hADV14S1	n/a
uc021rpj.3	Z77830	n/a
uc010ajd.2	AB305671	n/a
uc021rpn.2	AB305752	n/a
uc032atw.1	AB305768	n/a
uc001wdd.3	TCRA	n/a
uc001wfl.3	X61078	n/a
uc010aji.2	AB305733	n/a
uc032atr.1	AB306029	n/a
uc001wbn.4	AB305778	n/a
uc010ajj.2	AB306073	n/a
uc001wfj.1	TCR Valpha20Jalpha9.14	n/a
uc021rpv.2	AB305747	n/a
uc001wdu.2	hDV102S1	n/a
uc001wfo.3	TCR V alpha 7J[alpha]13.2	n/a
uc001weh.1	X61077	n/a
uc001wgb.3	X60139	n/a
uc001wfu.3	X61070	n/a
uc032aty.1	AB749892	n/a
uc032atu.1	AY135841	n/a
uc032ato.1	Z26593	n/a
uc032atp.1	TCRA	n/a
uc001wcy.3	TCRA	n/a
uc001wct.4	AK127936	n/a
uc010ajm.3	AB305761	n/a
uc010ais.1	AB306069	n/a
uc032aub.1	V alpha immunoglobulin	n/a
uc032atg.1	AF327297	n/a
uc021rpw.1	S56528	n/a
uc010ajq.1	av27s1	n/a
uc010ait.1	AB306092	n/a
uc001wbz.1	AB306059	n/a
uc021rpe.1	TCRA	n/a
uc001wed.1	X61074	n/a
uc010ajw.2	TCRA	n/a
uc021rqc.1	TCRA	n/a
uc021rpq.1	U39115	n/a
uc032auq.1	TCRA	n/a
uc021rpz.1	T-cell antigen receptor VJ junction a...	n/a
uc010akb.2	V alpha 2.1/J[alpha]6	n/a
uc021rqj.2	HTJA258	n/a
uc032aus.1	X58752	n/a
uc021rqk.1	D29988	n/a
uc021rqn.1	V alpha 1	n/a
uc021rqm.1	HTJA99	n/a
uc021rql.2	TCRA	n/a
uc021rqd.1	HTJA84	n/a
uc001wfa.2	X58749	n/a
uc010tmq.3	X61078	n/a
uc021rpk.2	TCRA	n/a
uc010aiq.2	T cell receptor variable region alpha...	n/a
uc010aip.2	X89751	n/a
uc001wbp.3	TCR	n/a
uc021rpc.1	TCRA	n/a
uc001wbt.1	TRA@	n/a
uc021rpd.1	TCRA	n/a
uc010air.2	AB749902	n/a
uc001wbv.3	V alpha 18/J alpha F/C alpha	n/a
uc021rpm.2	AB306028	n/a
uc032ath.1	AB305751	n/a
uc032ati.1	AB749876	n/a
uc001wcc.3	BC032242	n/a
uc001wcb.2	AV1S4A1N1T	n/a
uc021rpf.1	U80777	n/a
uc032atj.1	T-cell receptor alpha-chain	n/a
uc010aiv.1	AB305679	n/a
uc021rph.1	GU122926	n/a
uc010aiy.2	AB305764	n/a
uc001wch.2	TCRA	n/a
uc032atl.1	TRA@	n/a
uc032atm.1	T-Cell Receptor V-alpha region	n/a
uc032atn.1	T-Cell Receptor V-alpha region	n/a
uc021rpo.2	TCRA	n/a
uc021rpp.1	AV30S1	n/a
uc001wcz.3	hADV23S1	n/a
uc010tmp.1	AK301274	n/a
uc032atv.1	TCRA	n/a
uc010ajh.1	EU599571	n/a
uc001wdi.3	TCRA	n/a
uc001wdk.2	S56526	n/a
uc001wdn.3	TCR	n/a
uc021rpx.1	TCRA	n/a
uc032aua.1	hADV38S2	n/a
uc001wdq.2	AB306057	n/a
uc001wdr.2	AB305673	n/a
uc001wdx.4	TRDC	n/a
uc001wea.4	TCR delta chain gene	n/a
uc010aju.1	AK310682	n/a
uc010ajt.3	AK310733	n/a
uc010tms.2	TRDC	n/a
uc001wdz.4	TRDC	n/a
uc001wdw.2	TCRDV2J2	n/a
uc010ajs.1	TRDC	n/a
uc032ave.1	AY135845	n/a
uc001wgm.3	ABHD4	63874
uc010tnb.2	ABHD4	63874
uc010tna.1	ABHD4	63874
uc010tmz.1	ABHD4	63874
uc032avh.1	DQ586320	n/a
uc032avi.1	DQ601422	n/a
uc032avj.1	DQ586320	n/a
uc001wgn.2	OXA1L	5018
uc001wgp.2	OXA1L	5018
uc010tnc.2	OXA1L	5018
uc001wgw.4	MRPL52	122704
uc001wgx.4	MRPL52	122704
uc001wgy.4	MRPL52	122704
uc001wgz.4	MRPL52	122704
uc001wha.4	MRPL52	122704
uc001whb.4	MRPL52	122704
uc001whc.4	MMP14	4323
uc001whd.3	LRP10	26020
uc001whe.3	LRP10	26020
uc001whf.1	REM2	161253
uc010tnd.1	REM2	161253
uc032avk.1	RP11-298I3.1	101926933
uc010ake.1	PSMB11	122706
uc001wiu.3	C14orf119	55017
uc032avn.1	C14orf164	100507650
uc001wjh.4	BCL2L2-PABPN1	100529063
uc001wjk.3	PABPN1	8106
uc001wjg.4	BCL2L2	599
uc021rqx.1	BCL2L2	599
uc001wjj.3	PABPN1	8106
uc001wji.4	BCL2L2	599
uc001wjq.3	IL25	64806
uc001wjr.3	IL25	64806
uc010akm.3	CMTM5	116173
uc001wjs.3	CMTM5	116173
uc001wju.3	CMTM5	116173
uc001wjt.3	CMTM5	116173
uc010ako.4	CMTM5	116173
uc010akn.3	CMTM5	116173
uc001wjy.3	NGDN	25983
uc001wjz.3	NGDN	25983
uc031qnt.1	THTPA	79178
uc001wkg.6	THTPA	79178
uc001wkh.6	THTPA	79178
uc031qnu.2	THTPA	79178
uc001wkb.6	THTPA	79178
uc031qnv.2	THTPA	79178
uc010akr.5	THTPA	79178
uc031qnw.2	THTPA	79178
uc031qnx.2	THTPA	79178
uc032avo.1	THTPA	79178
uc001wko.1	AX747770	102724814
uc032avp.1	DQ601017	n/a
uc001wku.4	DHRS2	10202
uc001wkt.4	DHRS2	10202
uc010akv.3	DHRS2	10202
uc010aku.1	DHRS2	10202
uc032avq.1	DQ591044	n/a
uc010tnu.3	DHRS4L1	728635
uc021rri.2	DHRS4L1	728635
uc001wla.4	DHRS4	10901
uc021rrh.2	DHRS4L1	728635
uc001wlb.4	DHRS4	10901
uc031qoa.1	DHRS4L1	728635
uc021rrg.2	DHRS4L1	728635
uc010akz.4	DHRS4	10901
uc031qob.1	DHRS4L1	728635
uc031qoc.1	DHRS4L1	728635
uc032avu.1	DHRS4	10901
uc032avv.1	DHRS4	10901
uc021rrj.2	DHRS4L1	728635
uc032avw.1	DHRS4	10901
uc001wli.4	DHRS4L2	317749
uc021rrb.1	DHRS4L2	317749
uc021rre.1	DHRS4L2	317749
uc021rrc.1	DHRS4L2	317749
uc001wlc.5	DHRS4	10901
uc021rrd.2	DHRS4L1	728635
uc001wld.5	DHRS4	317749
uc001wle.5	DHRS4	317749
uc010aky.3	DHRS4	10901
uc010alb.3	DHRS4L2	317749
