ucsc_gene	entrez_gene
uc010oao.2	148345
uc010obn.2	6248
uc010obo.2	23207
uc010odb.2	5320
uc010odv.1	7798
uc010oev.2	3925
uc010oez.2	378807
uc010ofj.2	115572
uc010ogd.2	79570
uc010ogv.2	55116
uc010oho.2	127544
uc010ohy.2	339488
uc010oia.1	79729
uc010ojl.1	100130557
uc010ojx.2	10969
uc010okl.2	8704
uc010ole.1	149478
uc010olf.2	8643
uc010olt.2	149483
uc010oma.2	541468
uc010onb.2	63950
uc010onf.2	22996
uc010onr.2	127435
uc010ooe.1	374977
uc010oos.2	4774
uc010ooz.2	5236
uc010oro.2	10964
uc010osk.2	9653
uc010otd.2	23285
uc010otk.2	54874
uc010ouc.2	51375
uc010oun.2	55599
uc010ous.2	55170
uc010ouy.2	284611
uc010ovc.2	29899
uc010ovo.2	284613
uc010oxe.1	10885
uc010oxm.1	647135
uc010pbj.2	440689
uc010pbl.2	653604
uc010pcn.2	55793
uc010pdj.1	284485
uc010pdm.2	51686
uc010pdq.1	100191040
uc010pds.2	353143
uc010pdt.2	353142
uc010pdu.2	100129271
uc010pdv.2	353137
uc010pdw.2	353131
uc010peq.2	51043
uc010pgs.2	339403
uc010pho.2	57127
uc010pht.2	3645
uc010pih.2	128360
uc010pii.2	391107
uc010pij.2	391109
uc010pik.2	343406
uc010pil.2	391112
uc010pim.2	128366
uc010pin.2	128367
uc010pio.2	128368
uc010piq.2	128372
uc010pir.2	81442
uc010piu.2	441911
uc010piv.2	26476
uc010piw.2	127385
uc010pja.2	844
uc010pjb.1	50717
uc010pkd.2	27005
uc010pkt.1	400793
uc010pld.2	116123
uc010plz.2	80133
uc010pmg.2	23215
uc010pnp.2	163589
uc010pok.2	80267
uc010ppk.1	9928
uc010ppx.2	5778
uc010pqb.2	127833
uc010pri.2	5129
uc010psw.2	55758
uc010pte.2	55248
uc010ptr.2	26750
uc010puk.1	25782
uc010pvb.2	7159
uc010pvm.2	83881
uc010pvo.2	3707
uc010pwa.1	2590
uc010pwb.2	79605
uc010pxh.2	27185
uc010pxo.1	3775
uc010pyd.2	56776
uc010pyx.2	127623
uc010pyy.2	81470
uc010pyz.2	81469
uc010pza.2	26188
uc010pzb.2	343171
uc010pzc.2	343172
uc010pzh.2	26245
uc010pzl.2	127066
uc010pzm.2	26696
uc010pzo.2	403239
uc010pzx.2	10771
uc010qat.2	54522
uc010qbd.2	83860
uc010qcp.1	221078
uc010qcx.2	256815
uc010qde.1	100128811
uc010qdp.2	91452
uc010qeb.2	220929
uc010qej.2	56288
uc010qfo.2	414241
uc010qgq.2	644168
uc010qha.2	100287932
uc010qhy.1	65217
uc010qig.1	220963
uc010qik.2	219621
uc010qir.2	84989
uc010qji.2	56681
uc010qmd.1	54462
uc010qmo.2	643161
uc010qmt.2	8513
uc010qmv.2	643414
uc010qmw.2	643418
uc010qnh.2	24138
uc010qns.2	340665
uc010qnu.2	338557
uc010qnz.2	1557
uc010qoo.2	100127889
uc010qop.2	387707
uc010qoq.2	54619
uc010qpy.2	399806
uc010qrf.1	92482
uc010qry.1	3026
uc010qsr.2	338567
uc010qss.1	63877
uc010qua.1	399815
uc010quc.2	340784
uc010quf.2	390010
uc010quw.1	80313
uc010qvu.2	80162
uc010qvx.2	3265
uc010qvz.2	115399
uc010qwc.2	57661
uc010qwz.2	81532
uc010qxe.1	7136
uc010qye.2	143496
uc010qyf.2	119772
uc010qyh.2	143502
uc010qyi.2	390037
uc010qyk.2	390038
uc010qyl.2	256892
uc010qyn.2	119694
uc010qyo.2	119692
uc010qyp.2	401665
uc010qyq.2	119687
uc010qyr.2	79324
uc010qys.2	401666
uc010qyt.2	401667
uc010qyu.2	119682
uc010qyv.2	119679
uc010qyw.2	119678
uc010qyx.2	390054
uc010qyy.2	23538
uc010qyz.2	283111
uc010qza.2	79339
uc010qzb.2	390058
uc010qzc.2	390059
uc010qzd.2	390061
uc010qze.2	390063
uc010qzf.2	390064
uc010qzg.2	390066
uc010qzh.2	390067
uc010qzi.2	340980
uc010qzn.2	390075
uc010qzo.2	79473
uc010qzp.2	390077
uc010qzq.2	390078
uc010qzr.2	390079
uc010qzs.2	390081
uc010qzt.2	390083
uc010qzu.2	390084
uc010qzw.2	120796
uc010qzx.2	196335
uc010qzy.2	255725
uc010qzz.2	120787
uc010ran.2	23647
uc010rat.2	283297
uc010rau.2	120776
uc010rav.2	120775
uc010rbf.2	341277
uc010rbg.2	120066
uc010rbh.2	390093
uc010rbi.2	26496
uc010rbo.2	9866
uc010rcb.1	10335
uc010rdd.2	3939
uc010rdl.2	100126784
uc010rdm.2	89797
uc010reb.2	5954
uc010rei.2	55346
uc010rem.2	4005
uc010rfh.1	8539
uc010rfl.2	387763
uc010rgm.2	55343
uc010rgn.2	1408
uc010rho.2	23788
uc010rhs.2	119765
uc010rht.2	390113
uc010rhu.2	256148
uc010rhv.2	256144
uc010rhw.2	403257
uc010rhx.2	403253
uc010rih.2	219428
uc010rii.2	219429
uc010rij.2	81300
uc010rik.2	219432
uc010ril.2	390142
uc010rim.2	219436
uc010rin.2	219438
uc010rio.2	390144
uc010rir.2	390148
uc010ris.2	10798
uc010rit.2	282770
uc010riw.2	219447
uc010rix.2	120586
uc010riy.2	390151
uc010rja.2	219453
uc010rjb.2	282775
uc010rjc.2	219464
uc010rjd.2	390154
uc010rje.2	219469
uc010rjf.2	219473
uc010rjg.2	390157
uc010rjh.2	219477
uc010rji.2	219479
uc010rjj.2	390162
uc010rjk.2	219482
uc010rjl.2	219487
uc010rjm.2	219493
uc010rjn.2	504191
uc010rjo.2	283189
uc010rjp.2	390181
uc010rjt.2	349667
uc010rjy.2	643376
uc010rjz.2	219952
uc010rka.2	219957
uc010rkb.2	219958
uc010rkc.2	219959
uc010rkd.2	219960
uc010rke.2	219965
uc010rkf.2	441608
uc010rkg.2	390190
uc010rkh.2	390191
uc010rki.2	219968
uc010rks.2	390195
uc010rkt.2	219981
uc010rku.2	219983
uc010rla.2	64231
uc010rlk.2	390205
uc010rlm.2	3992
uc010rmv.2	65998
uc010rnd.2	83707
uc010rni.2	56834
uc010rnz.2	387778
uc010rpm.2	254439
uc010rpp.2	23529
uc010rpr.2	57571
uc010rqf.2	116512
uc010rqw.2	220074
uc010rrc.2	5138
uc010rrk.2	387787
uc010rro.2	341152
uc010rru.2	80168
uc010rsk.2	4975
uc010ruc.1	387804
uc010ruz.1	838
uc010rvp.2	143884
uc010rvs.2	55531
uc010rwb.2	399947
uc010rwf.1	120376
uc010rxa.2	3359
uc010rye.2	84866
uc010ryo.2	51399
uc010ryt.1	2542
uc010ryx.2	55823
uc010rze.2	283152
uc010rzg.1	114902
uc010rzo.2	7007
uc010rzs.2	390259
uc010rzy.2	390260
uc010rzz.2	390261
uc010saa.2	338662
uc010sab.2	219874
uc010sac.2	390264
uc010sad.2	219870
uc010sag.2	283159
uc010sah.2	283160
uc010sai.2	26595
uc010saj.2	390271
uc010sak.2	283162
uc010sal.2	26493
uc010sam.2	219858
uc010san.2	390275
uc010sau.2	219855
uc010sbu.2	2313
uc010scd.2	170689
uc010sdx.1	654429
uc010sej.2	7004
uc010sen.1	84766
uc010sfe.2	25900
uc010sfh.2	171017
uc010sfi.2	8079
uc010sfy.2	715
uc010sgt.2	3820
uc010shh.2	50836
uc010shi.2	50840
uc010shp.2	55507
uc010shy.2	55885
uc010six.2	586
uc010sja.2	4033
uc010sji.1	160492
uc010sjl.2	51768
uc010sjq.2	341346
uc010sjs.1	100287284
uc010skm.2	114134
uc010skn.2	29951
uc010skv.2	144165
uc010skx.2	80070
uc010skz.1	4753
uc010slf.2	196527
uc010slo.2	51564
uc010slu.2	341568
uc010sly.2	784
uc010smw.2	613227
uc010snd.2	9802
uc010soq.2	3228
uc010spd.1	9840
uc010spe.2	441639
uc010spf.2	121364
uc010spg.2	254783
uc010sph.2	283365
uc010spi.2	390321
uc010spj.2	254786
uc010spk.2	390323
uc010spl.2	403282
uc010spm.2	390326
uc010spn.2	390327
uc010spo.2	403284
uc010spp.2	341418
uc010spq.2	121130
uc010spr.2	196410
uc010sqj.2	283375
uc010sqw.2	121214
uc010srf.2	11247
uc010ssd.2	4234
uc010ssp.1	57522
uc010sst.2	23329
uc010ssw.2	84298
uc010svi.2	246213
uc010svs.2	4604
uc010svw.2	51019
uc010swe.1	51559
uc010sxc.2	23479
uc010sxh.1	55530
uc010sxi.2	84749
uc010sxj.1	121642
uc010sxn.1	283446
uc010sys.2	387885
uc010szd.1	387890
uc010szi.2	283459
uc010tab.2	56616
uc010tap.2	55206
uc010tbb.2	9612
uc010tbo.2	57634
uc010tcf.2	10795
uc010tci.2	647589
uc010tcn.1	9205
uc010tcw.2	387911
uc010tdr.2	241
uc010tei.2	100526761
uc010tfk.2	144809
uc010tgj.2	2862
uc010tgo.2	2974
uc010tgq.1	283521
uc010tgy.2	4752
uc010tif.2	2262
uc010tjr.2	23263
uc010tkf.2	6011
uc010tkt.2	441669
uc010tku.2	441670
uc010tkv.2	390429
uc010tkw.2	79317
uc010tkx.2	81127
uc010tky.2	122740
uc010tkz.2	390433
uc010tla.2	390437
uc010tlb.2	390439
uc010tlc.2	122748
uc010tld.2	390442
uc010tli.2	123103
uc010tlj.2	338879
uc010tlm.2	122665
uc010tlo.2	643382
uc010tlp.2	390445
uc010tlt.2	84932
uc010tmb.2	26533
uc010tmc.2	26534
uc010tmd.2	26686
uc010tno.2	85446
uc010tok.2	4776
uc010tqf.2	2287
uc010tqy.2	6815
uc010tsl.2	100529261
uc010ttf.1	400224
uc010ttn.2	9628
uc010tuo.2	957
uc010tup.2	80127
uc010tux.2	83694
uc010tvu.2	85439
uc010tvv.2	6400
uc010txa.2	57596
uc010txj.1	388015
uc010tyf.2	3831
uc010tyn.2	256281
uc010tyq.2	90135
uc010tzv.2	283694
uc010uco.2	644844
uc010ucy.2	23269
uc010udj.2	57519
uc010udo.2	161823
uc010uej.2	197135
uc010ufy.2	23312
uc010uhc.2	663
uc010uio.2	6642
uc010uis.2	390594
uc010uit.2	390595
uc010uja.2	81556
uc010ujf.2	9187
uc010ujm.2	115752
uc010ukf.2	54839
uc010uki.2	5315
uc010uln.2	1198
uc010unc.2	123688
uc010uoh.2	8120
uc010uor.1	123207
uc010upo.1	176
uc010upx.1	5346
uc010urc.2	56963
uc010uri.2	7026
uc010utr.2	390648
uc010uts.2	390649
uc010uuw.1	390664
uc010uve.2	645811
uc010uvf.2	390667
uc010uvh.2	57585
uc010uvn.2	3483
uc010uvq.1	254528
uc010uwi.2	360226
uc010uwk.2	114984
uc010uwo.1	9080
uc010uws.2	7760
uc010uwu.2	4992
uc010uwv.2	26184
uc010uxg.2	7023
uc010uxn.2	342346
uc010uyd.2	283953
uc010uyv.2	400500
uc010uyy.2	729993
uc010uzd.2	5073
uc010uzw.2	9665
uc010vbb.1	112479
uc010vbe.2	55567
uc010vbq.2	146177
uc010vcm.2	162083
uc010vcn.1	79831
uc010vdi.1	83985
uc010vdj.2	27040
uc010vec.2	26470
uc010veg.2	226
uc010veh.2	6911
uc010ver.2	51333
uc010vgo.2	64282
uc010viv.2	283847
uc010vix.2	283848
uc010vjd.2	8996
uc010vjg.2	26231
uc010vjm.2	29800
uc010vjp.2	79567
uc010vkj.1	6560
uc010vmm.2	342372
uc010vmn.2	54957
uc010vnh.1	100130958
uc010vns.2	1012
uc010vnx.2	9013
uc010voc.2	93107
uc010voh.1	83716
uc010voi.1	55625
uc010vor.2	64779
uc010vow.2	54971
uc010vpb.2	9780
uc010vpe.2	390748
uc010vpx.1	8447
uc010vrc.2	8383
uc010vre.2	8388
uc010vrt.2	7442
uc010vsl.2	50488
uc010vsz.1	84268
uc010vtc.2	728392
uc010vtg.2	162517
uc010vuh.2	55135
uc010vuo.2	59344
uc010vut.2	54785
uc010vuy.1	643904
uc010vvb.2	201140
uc010vxq.2	125170
uc010vyr.2	27077
uc010vyw.2	7732
uc010vzx.2	256302
uc010wai.1	645832
uc010wan.2	9058
uc010was.1	83871
uc010way.1	55731
uc010wcq.1	6358
uc010wcu.2	6359
uc010wcy.2	80179
uc010wdq.2	100170841
uc010wds.1	284106
uc010wea.2	390790
uc010wfn.2	100132476
uc010wfo.2	728224
uc010wgr.2	27175
uc010whg.2	100885850
uc010whv.2	4077
uc010wji.2	146909
uc010wka.2	162540
uc010wlv.1	162466
uc010wmr.2	84073
uc010wng.1	1353
uc010wno.2	26689
uc010wnp.2	124538
uc010wox.2	6909
uc010wpc.2	146779
uc010wpw.2	92340
uc010wpz.2	284021
uc010wqj.2	27091
uc010wqy.2	350383
uc010wrp.2	92736
uc010wrr.2	347741
uc010wso.1	64978
uc010wsw.2	23265
uc010wsy.1	283991
uc010wta.1	5635
uc010wup.2	25794
uc010wuw.2	2642
uc010wuz.1	348262
uc010wvf.1	255275
uc010wvg.2	147111
uc010wvl.2	2837
uc010wvs.1	64122
uc010wzc.1	642597
uc010wzk.2	339291
uc010wzu.2	10650
uc010xac.2	55125
uc010xaf.2	4161
uc010xam.2	80000
uc010xbj.2	284252
uc010xcc.2	10982
uc010xcf.1	252884
uc010xcw.1	125336
uc010xdp.2	4089
uc010xdt.2	147323
uc010xei.1	390858
uc010xen.2	89777
uc010xfd.2	4155
uc010xfq.2	27006
uc010xgx.2	360200
uc010xhi.2	4782
uc010xhk.1	284422
uc010xhm.2	100128569
uc010xii.2	284424
uc010xiv.1	163154
uc010xja.2	5623
uc010xjk.2	326342
uc010xjq.2	10908
uc010xjz.2	115704
uc010xkg.2	284383
uc010xkj.2	125963
uc010xkk.2	390882
uc010xkl.2	390883
uc010xlc.2	1786
uc010xlt.2	126075
uc010xnj.2	79883
uc010xnk.1	342979
uc010xnn.2	22859
uc010xnz.2	26664
uc010xob.2	26333
uc010xoc.2	26658
uc010xoe.2	126370
uc010xol.2	4051
uc010xos.2	284433
uc010xph.2	79939
uc010xpz.2	115098
uc010xqt.2	54815
uc010xrl.1	342865
uc010xse.1	57655
uc010xsm.2	5349
uc010xtf.2	84924
uc010xun.2	3191
uc010xuo.2	126432
uc010xuz.2	64857
uc010xvg.2	342900
uc010xvi.2	79935
uc010xwc.2	100170765
uc010xwj.1	5050
uc010xwo.2	83639
uc010xwr.2	100170229
uc010xxd.2	388551
uc010xxe.2	602
uc010xxi.2	284353
uc010xxm.2	24139
uc010xxr.2	54814
uc010xxv.2	147920
uc010xyd.2	94235
uc010xyl.2	27113
uc010xym.2	26093
uc010xyn.2	9704
uc010xyt.2	84215
uc010xzv.2	653677
uc010yau.2	2323
uc010yde.2	84765
uc010yei.1	441864
uc010yej.1	29844
uc010yez.2	94059
uc010ygb.2	6158
uc010ygc.2	646643
uc010ygl.1	147949
uc010ygt.2	390980
uc010ygw.2	57343
uc010yim.2	642273
uc010yjj.1	130813
uc010yjt.2	343930
uc010ykg.2	114818
uc010ykl.2	375190
uc010ylg.2	150921
uc010ymc.2	11321
uc010yms.2	440854
uc010ynx.1	100129726
uc010yny.2	130271
uc010yod.2	388946
uc010yog.2	285051
uc010yol.2	286749
uc010yow.2	6233
uc010ypm.1	339804
uc010ypv.2	4190
uc010yqa.2	6509
uc010yqj.2	10887
uc010yrd.2	344022
uc010yrj.2	1961
uc010yrq.1	388963
uc010yrw.2	165545
uc010ysn.2	84173
uc010ytj.2	55818
uc010ytq.1	344167
uc010yui.2	431705
uc010yul.2	150771
uc010yuo.2	93082
uc010yvx.1	731220
uc010ywo.2	442038
uc010ywt.1	344558
uc010yxk.1	55289
uc010yxr.2	27179
uc010yxt.2	7849
uc010zbt.2	26122
uc010zbu.2	3800
uc010zde.2	10170
uc010zdi.2	130507
uc010zdo.2	79828
uc010zem.1	100131390
uc010zeu.2	344191
uc010zev.1	3238
uc010zex.2	3235
uc010zgf.2	100131211
uc010zhb.2	205327
uc010zhg.2	9689
uc010zhu.1	100652824
uc010zhx.2	150864
uc010ziq.2	4719
uc010zjc.1	285175
uc010zjh.2	10314
uc010zjw.1	151306
uc010zks.2	151295
uc010zlo.2	130367
uc010zmd.2	130560
uc010zme.2	257407
uc010zmn.2	4759
uc010zmp.2	3635
uc010zmr.2	55230
uc010znh.2	401036
uc010znl.2	51052
uc010znx.2	117581
uc010zoc.2	389090
uc010zoe.2	150681
uc010zqe.2	83959
uc010zqw.2	128674
uc010zre.2	128710
uc010zrs.1	140836
uc010ztm.2	245930
uc010zuc.2	128859
uc010zue.2	149954
uc010zvf.1	140873
uc010zvp.2	22839
uc010zvu.2	140699
uc010zwg.2	6431
uc010zwh.2	26013
uc010zwo.1	3172
uc010zxc.2	100526773
uc010zxl.1	57468
uc010zxu.1	128506
uc010zyb.2	100131496
uc010zzg.1	140687
uc010zzj.2	55544
uc010zzs.1	79716
uc011aau.2	57642
uc011abd.2	51750
uc011acv.2	26285
uc011acw.2	284827
uc011acx.2	337882
uc011acy.2	337969
uc011acz.2	337971
uc011ada.2	337972
uc011adb.2	337974
uc011adc.2	337967
uc011add.2	337979
uc011ade.2	337975
uc011adg.2	337976
uc011adh.2	337978
uc011adi.2	337977
uc011adj.2	337878
uc011adu.2	56245
uc011afu.2	84221
uc011ags.2	2928
uc011ahw.2	9342
uc011aiw.2	100423062
uc011aja.2	150248
uc011akm.1	83999
uc011aku.2	550631
uc011ale.2	6525
uc011alu.2	9681
uc011amu.2	4357
uc011amv.2	79734
uc011anr.2	23764
uc011anw.1	646851
uc011aor.2	23112
uc011aps.2	1727
uc011apv.2	758
uc011aqi.2	553158
uc011aql.2	112885
uc011aqs.2	26150
uc011aqy.2	51512
uc011arv.1	414918
uc011asg.1	11158
uc011atk.2	285367
uc011auw.1	9922
uc011ava.2	2199
uc011ave.2	7508
uc011avo.1	344875
uc011awd.2	23228
uc011axe.2	201595
uc011ayi.2	4615
uc011ayx.1	199223
uc011bac.2	57456
uc011bai.2	54716
uc011bap.2	339906
uc011bas.1	100129354
uc011bbk.1	51246
uc011bbo.2	440955
uc011bch.2	10869
uc011bck.1	339834
uc011bdp.2	7866
uc011bds.2	1795
uc011bdt.2	23132
uc011bdx.2	389124
uc011bdy.2	84836
uc011bed.2	132160
uc011bef.2	25981
uc011bei.2	28972
uc011bfq.2	115286
uc011bgs.2	81050
uc011bgt.2	26341
uc011bgv.2	403278
uc011bgw.2	403277
uc011bgy.2	2838
uc011bjf.2	165829
uc011bkk.1	28999
uc011bkt.2	79825
uc011bli.2	27032
uc011bmq.2	5291
uc011bms.2	729627
uc011bmt.1	389152
uc011bnd.2	131890
uc011bno.2	84107
uc011bod.2	285313
uc011bof.2	401093
uc011bpb.2	131149
uc011bpc.2	79740
uc011bpj.1	2122
uc011bpx.2	57552
uc011bra.2	90113
uc011bsa.2	3827
uc011bsk.2	55214
uc011bsl.1	647309
uc011bsn.2	344901
uc011bsp.2	151963
uc011bsq.2	344905
uc011btw.2	84984
uc011bwd.2	5522
uc011bwj.2	768239
uc011bwk.1	60312
uc011bxz.2	57495
uc011byb.1	55276
uc011caq.2	10941
uc011caw.1	10117
uc011cbk.2	441024
uc011cbx.2	57619
uc011ccv.2	1040
uc011ccz.2	4299
uc011cdi.2	55008
uc011cdt.2	2895
uc011cea.1	1977
uc011cep.2	4790
uc011cfd.2	255743
uc011cfs.2	55013
uc011che.1	60592
uc011chj.2	7350
uc011cif.2	345062
uc011cjm.2	11275
uc011cjx.2	23022
uc011ckc.1	3148
uc011cki.2	11086
uc011coj.2	26064
uc011cow.2	202151
uc011cpa.1	65250
uc011cpg.2	2668
uc011cpl.2	2533
uc011cqr.2	51194
uc011cqs.1	100130733
uc011cqt.2	3350
uc011cqx.2	55914
uc011ctj.2	256987
uc011cuk.2	285600
uc011cvc.2	64839
uc011cvh.2	642987
uc011cvr.2	9315
uc011cvu.2	6728
uc011cwo.2	28966
uc011cwt.2	65983
uc011cxs.2	91368
uc011cyf.2	4888
uc011cyr.2	51307
uc011cyz.1	26045
uc011czc.1	389333
uc011cze.1	641700
uc011dai.2	56128
uc011dam.2	84054
uc011daz.2	56120
uc011dbj.2	23092
uc011dch.2	6949
uc011ddv.2	9685
uc011ded.2	114825
uc011den.2	23286
uc011dep.2	345630
uc011dfh.2	51617
uc011dfl.2	51491
uc011dgc.2	202181
uc011dhf.2	643836
uc011dhj.2	285659
uc011dia.1	648791
uc011dij.2	347744
uc011dio.2	221710
uc011diy.2	221662
uc011djw.2	55604
uc011dku.1	94026
uc011dkw.2	81697
uc011dkx.2	26212
uc011dlh.2	9753
uc011dln.2	442191
uc011dlo.2	81696
uc011dlp.2	442194
uc011dlw.2	346171
uc011dmz.2	57176
uc011dnu.1	4049
uc011doa.2	7920
uc011doc.2	80739
uc011dog.2	80737
uc011dor.2	629
uc011dpd.2	100293534
uc011dre.2	1616
uc011dri.2	8831
uc011drm.2	221496
uc011dtw.2	5292
uc011duc.2	340205
uc011duf.1	29964
uc011dug.1	100188893
uc011dur.2	23304
uc011dvb.2	9820
uc011dvh.1	93643
uc011dvx.2	860
uc011dwf.2	100287718
uc011dwm.2	442213
uc011dwo.2	135398
uc011dwp.2	245928
uc011dwq.2	245927
uc011dws.2	245915
uc011dwx.2	60481
uc011dxa.2	90523
uc011dyh.2	56479
uc011dyy.2	23033
uc011dyz.2	5238
uc011dzj.2	10559
uc011dzz.2	9994
uc011eaa.2	84694
uc011ebh.2	100128327
uc011ebn.2	25842
uc011ebs.2	9729
uc011ebt.2	387357
uc011ebx.2	100507203
uc011ecf.2	5167
uc011eci.2	134860
uc011ecj.2	83551
uc011eck.2	319100
uc011edg.2	9053
uc011edp.2	57224
uc011edr.2	85021
uc011eep.2	9590
uc011egl.1	90632
uc011egm.1	441177
uc011egq.2	2853
uc011egy.2	55274
uc011ehe.2	5689
uc011jvu.1	84310
uc011jvx.1	84262
uc011jwp.2	84132
uc011jwx.2	392862
uc011jwz.2	54753
uc011jxf.2	729852
uc011jxz.1	196
uc011jyg.2	256130
uc011jzl.2	3200
uc011jzm.2	3206
uc011kaa.2	9805
uc011kap.2	168667
uc011kas.2	57057
uc011kau.2	989
uc011kbh.2	2737
uc011kcj.2	100130988
uc011kdw.2	27297
uc011kga.2	6369
uc011kgj.1	7532
uc011kgu.2	346562
uc011kha.2	222223
uc011khi.2	219578
uc011khp.1	401387
uc011kie.2	23089
uc011kif.2	55607
uc011kij.2	51666
uc011kiw.2	100526740
uc011kjd.2	349149
uc011kji.2	6878
uc011kjz.1	26261
uc011kko.2	10603
uc011klf.2	222234
uc011klv.2	26959
uc011kma.1	55973
uc011kmq.2	286006
uc011kmt.2	401397
uc011kob.2	730130
uc011kor.2	375616
uc011kov.2	23382
uc011koy.2	57464
uc011kpm.2	4289
uc011kpw.2	340351
uc011kpx.2	346673
uc011kpy.2	4850
uc011kqh.2	136306
uc011kql.2	57670
uc011kqr.2	254048
uc011kqt.2	100996928
uc011kst.2	2051
uc011ksv.2	346517
uc011ksw.2	259285
uc011ksx.2	259286
uc011ktg.2	338398
uc011ktq.1	653691
uc011ktv.2	135948
uc011ktw.2	393046
uc011ktx.2	392138
uc011kty.2	346525
uc011ktz.2	442361
uc011kua.2	135941
uc011kub.2	346528
uc011kuc.2	401427
uc011kuo.2	100289678
uc011kvc.2	285973
uc011kvg.2	2636
uc011kvt.1	100128264
uc011kwr.2	245908
uc011kxm.2	613210
uc011kxn.2	613211
uc011kye.2	6542
uc011kyo.2	55790
uc011kyx.2	64760
uc011kzh.2	23516
uc011kzi.2	5533
uc011kzp.1	23221
uc011kzx.2	4824
uc011kzy.2	137814
uc011lav.2	55756
uc011lbj.1	137362
uc011lbu.2	2260
uc011lcv.2	114926
uc011ldu.2	2831
uc011leb.2	4342
uc011lee.2	8439
uc011lep.2	9650
uc011leu.2	26255
uc011lfo.2	646480
uc011lfp.2	646486
uc011lfq.1	3612
uc011lfs.2	347051
uc011lfy.2	85481
uc011lgg.2	64168
uc011lgk.2	91147
uc011lgn.2	54704
uc011lgv.2	10940
uc011lhk.1	7071
uc011lht.2	55074
uc011liq.2	6713
uc011lix.1	729330
uc011liy.1	10086
uc011ljd.2	6503
uc011ljv.2	54742
uc011lkb.2	4062
uc011lkr.2	100130274
uc011lkt.2	340371
uc011lkw.2	375686
uc011lky.1	340390
uc011lkz.1	340390
uc011llb.2	340393
uc011llg.2	4796
uc011llz.2	55064
uc011lnh.2	3442
uc011lni.2	3443
uc011loj.2	51271
uc011lok.2	203259
uc011lon.2	138715
uc011loq.2	3590
uc011lor.2	259308
uc011lox.2	203260
uc011lpf.2	9827
uc011lph.2	392309
uc011lpi.2	56656
uc011lql.2	401505
uc011lrv.2	9414
uc011lsa.1	23670
uc011ltj.2	158046
uc011lty.2	1842
uc011luu.2	100499484
uc011lvm.2	138805
uc011lvn.2	138804
uc011lvo.2	138802
uc011lvp.2	138799
uc011lvq.2	392376
uc011lvr.2	286362
uc011lwk.2	401546
uc011lwp.2	26248
uc011lxf.2	210
uc011lxl.2	85301
uc011lyl.2	158135
uc011lyu.2	347168
uc011lyv.2	26740
uc011lyw.2	26219
uc011lyx.2	138882
uc011lyy.2	158131
uc011lyz.2	347169
uc011lzb.2	26735
uc011lzd.2	392391
uc011lze.2	392392
uc011lzh.2	23637
uc011lzk.2	2844
uc011mae.2	84253
uc011mao.2	138429
uc011maw.2	2801
uc011may.1	81605
uc011mcb.2	347148
uc011mdh.1	11094
uc011mdk.2	389827
uc011mdm.2	642968
uc011mdq.2	57582
uc011men.2	89958
uc011mfc.2	79813
uc011mfg.1	9719
uc011mhj.2	347527
uc011mhm.1	8226
uc011mhr.1	8228
uc011mjp.2	404281
uc011mjw.2	170067
uc011mjx.2	100130302
uc011mjy.2	347442
uc011mkc.2	645090
uc011mkd.2	347404
uc011mll.2	5127
uc011mlp.2	369
uc011mmh.2	392465
uc011mmr.2	90060
uc011mnw.2	9210
uc011mot.2	23229
uc011moz.2	9843
uc011mpk.2	54857
uc011mpo.2	158830
uc011mqa.2	340527
uc011mqc.2	4435
uc011mqk.2	1046
uc011mqp.2	8823
uc011mrf.2	392509
uc011mrl.2	84460
uc011mrv.2	80823
uc011msa.2	9643
uc011mse.2	441509
uc011msh.2	644353
uc011msk.2	340547
uc011msy.2	79868
uc011mtp.2	90293
uc011muv.2	139760
uc011muw.2	347468
uc011mvd.1	90161
uc011mvf.2	83844
uc011mvj.2	347475
uc011mvs.2	644538
uc011mwh.2	83550
uc011mwj.2	2258
uc011mwo.1	4168
uc011mwr.2	84631
uc011mwy.1	100126270
uc011mxe.2	3423
uc011mxm.2	91966
uc011mxu.2	10046
uc011myk.2	7739
uc011myo.2	139735
uc011myp.2	11219
uc011myr.2	92002
uc011myu.2	139728
uc011mzr.2	8517
uc021oen.1	401934
uc021oey.1	100287898
uc021ofy.1	199953
uc021ogd.1	100526739
uc021ohn.1	246181
uc021ohr.1	832
uc021ohu.1	440574
uc021ohx.1	644068
uc021oig.1	6920
uc021oiw.1	57822
uc021ojl.1	57190
uc021okf.1	51441
uc021okn.1	149086
uc021oku.1	100128071
uc021olr.1	81025
uc021olw.1	23499
uc021olz.1	54802
uc021omg.1	100129924
uc021omk.1	149465
uc021oml.1	128218
uc021omw.1	5052
uc021ong.1	388630
uc021onw.1	23358
uc021oof.1	29929
uc021opd.1	8915
uc021opi.1	9403
uc021opx.1	343099
uc021orb.1	57535
uc021osa.1	148281
uc021ouh.1	9659
uc021oyw.1	284486
uc021ozw.1	574414
uc021pab.1	200186
uc021pbc.1	100527963
uc021pbf.1	164118
uc021pbn.1	391114
uc021pee.1	149297
uc021pef.1	149297
uc021pez.1	730159
uc021pfr.1	10228
uc021pgj.1	54953
uc021pgu.1	163486
uc021phd.1	7135
uc021phh.1	1465
uc021phl.1	25802
uc021php.1	641515
uc021phr.1	100506747
uc021phs.1	100381270
uc021pia.1	9911
uc021pit.1	467
uc021pix.1	56950
uc021pjw.1	375057
